Index,CHEMBL_ID,PUBCHEM_CID,IUPAC_Name,Original_SMILES,Original_InChi,Original_InChiKey,DSSTOX_SUBSTANCE_ID,CASRN,PREFERRED_NAME,Canonical_QSARr,InChI_Code_QSARr,InChIKey_QSARr,Salt_Solvent,Salt_Solvent_ID,QC_Level,CalculatedLogPapp,PappClass,Source,tr_tst,outliers
Caco-2225,CHEMBL1083126,46890427,"4,6-dimethyl-5-[4-methyl-4-[4-[(5R)-3-methyl-2-oxo-5-phenylimidazolidin-1-yl]piperidin-1-yl]piperidine-1-carbonyl]pyridine-2-carbonitrile  ",CN1C[C@H](N(C2CCN(CC2)C3(C)CCN(CC3)C(=O)c4c(C)cc(nc4C)C#N)C1=O)c5ccccc5,"InChI=1S/C30H38N6O2/c1-21-18-24(19-31)32-22(2)27(21)28(37)34-16-12-30(3,13-17-34)35-14-10-25(11-15-35)36-26(20-33(4)29(36)38)23-8-6-5-7-9-23/h5-9,18,25-26H,10-17,20H2,1-4H3/t26-/m0/s1",UAQHXCHBMPJOKD-SANMLTNESA-N,?,CHEMBL1083126,"",CN1CC(C2C=CC=CC=2)N(C2CCN(CC2)C2(C)CCN(CC2)C(=O)C2C(C)=NC(=CC=2C)C#N)C1=O,"InChI=1S/C30H38N6O2/c1-21-18-24(19-31)32-22(2)27(21)28(37)34-16-12-30(313-17-34)35-14-10-25(11-15-35)36-26(20-33(4)29(36)38)23-8-6-5-7-9-23/h5-91825-26H10-1720H21-4H3",UAQHXCHBMPJOKD-UHFFFAOYSA-N,<undefined>,0,Low,-6.2218487496,2,CHEMBL,1,1
Caco-2243,CHEMBL231805,17758542,"4-[[[6-cyano-1-[(3-methylimidazol-4-yl)methyl]-3,4-dihydro-2H-quinolin-3-yl]-pyridin-2-ylsulfonylamino]methyl]-N-propan-2-ylpiperidine-1-carboxamide  ",CC(C)NC(=O)N1CCC(CN(C2CN(Cc3cncn3C)c4ccc(cc4C2)C#N)S(=O)(=O)c5ccccn5)CC1,"InChI=1S/C30H38N8O3S/c1-22(2)34-30(39)36-12-9-23(10-13-36)18-38(42(40,41)29-6-4-5-11-33-29)26-15-25-14-24(16-31)7-8-28(25)37(19-26)20-27-17-32-21-35(27)3/h4-8,11,14,17,21-23,26H,9-10,12-13,15,18-20H2,1-3H3,(H,34,39)",MQAMTJNKCDXZQH-UHFFFAOYSA-N,?,CHEMBL231805,"",CN1C=NC=C1CN1CC(CC2=CC(=CC=C12)C#N)N(CC1CCN(CC1)C(=O)NC(C)C)S(=O)(=O)C1=CC=CC=N1,"InChI=1S/C30H38N8O3S/c1-22(2)34-30(39)36-12-9-23(10-13-36)18-38(42(4041)29-6-4-5-11-33-29)26-15-25-14-24(16-31)7-8-28(25)37(19-26)20-27-17-32-21-35(27)3/h4-811141721-2326H9-1012-131518-20H21-3H3(H3439)",MQAMTJNKCDXZQH-UHFFFAOYSA-N,<undefined>,0,Low,-6.2218487496,2,CHEMBL,1,1
Caco-2224,CHEMBL1078659,46882948,"4-butyl-8-[1-(4,6-dimethylpyrimidine-5-carbonyl)-4-methylpiperidin-4-yl]-3-(oxan-4-ylmethyl)-1-oxa-3,8-diazaspiro[4.5]decan-2-one  ",CCCCC1N(CC2CCOCC2)C(=O)OC13CCN(CC3)C4(C)CCN(CC4)C(=O)c5c(C)ncnc5C,"InChI=1S/C30H47N5O4/c1-5-6-7-25-30(39-28(37)35(25)20-24-8-18-38-19-9-24)12-16-34(17-13-30)29(4)10-14-33(15-11-29)27(36)26-22(2)31-21-32-23(26)3/h21,24-25H,5-20H2,1-4H3",KQLSXCNTMVFPSL-UHFFFAOYSA-N,?,CHEMBL1078659,"",CC1(CCN(CC1)C(=O)C1=C(C)N=CN=C1C)N1CCC2(CC1)OC(=O)N(CC1CCOCC1)C2CCCC,"InChI=1S/C30H47N5O4/c1-5-6-7-25-30(39-28(37)35(25)20-24-8-18-38-19-9-24)12-16-34(17-13-30)29(4)10-14-33(15-11-29)27(36)26-22(2)31-21-32-23(26)3/h2124-25H5-20H21-4H3",KQLSXCNTMVFPSL-UHFFFAOYSA-N,<undefined>,0,Low,-6.2218487496,2,CHEMBL,1,1
Caco-2266,CHEMBL377625,11410816,"3-N-[(2S,3R)-4-(cyclopropylamino)-3-hydroxy-1-phenylbutan-2-yl]-1-N-[(1R)-1-(4-fluorophenyl)ethyl]-5-[methyl(methylsulfonyl)amino]benzene-1,3-dicarboxamide  ",C[C@@H](NC(=O)c1cc(cc(c1)C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC3CC3)N(C)S(=O)(=O)C)c4ccc(F)cc4,"InChI=1S/C31H37FN4O5S/c1-20(22-9-11-25(32)12-10-22)34-30(38)23-16-24(18-27(17-23)36(2)42(3,40)41)31(39)35-28(15-21-7-5-4-6-8-21)29(37)19-33-26-13-14-26/h4-12,16-18,20,26,28-29,33,37H,13-15,19H2,1-3H3,(H,34,38)(H,35,39)/t20-,28+,29-/m1/s1",MVZMAKPUNIWJGT-IEXUNWISSA-N,?,CHEMBL377625,"",CC(NC(=O)C1C=C(C=C(C=1)N(C)S(C)(=O)=O)C(=O)NC(CC1C=CC=CC=1)C(O)CNC1CC1)C1C=CC(F)=CC=1,"InChI=1S/C31H37FN4O5S/c1-20(22-9-11-25(32)12-10-22)34-30(38)23-16-24(18-27(17-23)36(2)42(340)41)31(39)35-28(15-21-7-5-4-6-8-21)29(37)19-33-26-13-14-26/h4-1216-18202628-293337H13-1519H21-3H3(H3438)(H3539)",MVZMAKPUNIWJGT-UHFFFAOYSA-N,<undefined>,0,Low,-6.2218487496,2,CHEMBL,1,0
Caco-2269,CHEMBL395217,17758654,"N-[6-cyano-1-[(3-methylimidazol-4-yl)methyl]-3,4-dihydro-2H-quinolin-3-yl]-N-[[1-(pyrrolidine-1-carbonyl)piperidin-4-yl]methyl]pyridine-2-sulfonamide  ",Cn1cncc1CN2CC(Cc3cc(ccc23)C#N)N(CC4CCN(CC4)C(=O)N5CCCC5)S(=O)(=O)c6ccccn6,"InChI=1S/C31H38N8O3S/c1-35-23-33-19-28(35)22-38-21-27(17-26-16-25(18-32)7-8-29(26)38)39(43(41,42)30-6-2-3-11-34-30)20-24-9-14-37(15-10-24)31(40)36-12-4-5-13-36/h2-3,6-8,11,16,19,23-24,27H,4-5,9-10,12-15,17,20-22H2,1H3",VEBNYQPATOWMKB-UHFFFAOYSA-N,?,CHEMBL395217,"",CN1C=NC=C1CN1CC(CC2=CC(=CC=C12)C#N)N(CC1CCN(CC1)C(=O)N1CCCC1)S(=O)(=O)C1=CC=CC=N1,"InChI=1S/C31H38N8O3S/c1-35-23-33-19-28(35)22-38-21-27(17-26-16-25(18-32)7-8-29(26)38)39(43(4142)30-6-2-3-11-34-30)20-24-9-14-37(15-10-24)31(40)36-12-4-5-13-36/h2-36-811161923-2427H4-59-1012-151720-22H21H3",VEBNYQPATOWMKB-UHFFFAOYSA-N,<undefined>,0,Low,-6.2218487496,2,CHEMBL,1,1
Caco-2244,CHEMBL231898,17758543,"N-tert-butyl-4-[[[6-cyano-1-[(3-methylimidazol-4-yl)methyl]-3,4-dihydro-2H-quinolin-3-yl]-pyridin-2-ylsulfonylamino]methyl]piperidine-1-carboxamide  ",Cn1cncc1CN2CC(Cc3cc(ccc23)C#N)N(CC4CCN(CC4)C(=O)NC(C)(C)C)S(=O)(=O)c5ccccn5,"InChI=1S/C31H40N8O3S/c1-31(2,3)35-30(40)37-13-10-23(11-14-37)19-39(43(41,42)29-7-5-6-12-34-29)26-16-25-15-24(17-32)8-9-28(25)38(20-26)21-27-18-33-22-36(27)4/h5-9,12,15,18,22-23,26H,10-11,13-14,16,19-21H2,1-4H3,(H,35,40)",LDBYXCQZTVQWKV-UHFFFAOYSA-N,?,CHEMBL231898,"",CN1C=NC=C1CN1CC(CC2=CC(=CC=C12)C#N)N(CC1CCN(CC1)C(=O)NC(C)(C)C)S(=O)(=O)C1=CC=CC=N1,"InChI=1S/C31H40N8O3S/c1-31(23)35-30(40)37-13-10-23(11-14-37)19-39(43(4142)29-7-5-6-12-34-29)26-16-25-15-24(17-32)8-9-28(25)38(20-26)21-27-18-33-22-36(27)4/h5-912151822-2326H10-1113-141619-21H21-4H3(H3540)",LDBYXCQZTVQWKV-UHFFFAOYSA-N,<undefined>,0,Low,-6.2218487496,2,CHEMBL,1,1
Caco-2249,CHEMBL234975,17758655,"N-[6-cyano-1-[(3-methylimidazol-4-yl)methyl]-3,4-dihydro-2H-quinolin-3-yl]-N-[[1-(piperidine-1-carbonyl)piperidin-4-yl]methyl]pyridine-2-sulfonamide  ",Cn1cncc1CN2CC(Cc3cc(ccc23)C#N)N(CC4CCN(CC4)C(=O)N5CCCCC5)S(=O)(=O)c6ccccn6,"InChI=1S/C32H40N8O3S/c1-36-24-34-20-29(36)23-39-22-28(18-27-17-26(19-33)8-9-30(27)39)40(44(42,43)31-7-3-4-12-35-31)21-25-10-15-38(16-11-25)32(41)37-13-5-2-6-14-37/h3-4,7-9,12,17,20,24-25,28H,2,5-6,10-11,13-16,18,21-23H2,1H3",NFULUWAVYXMAQZ-UHFFFAOYSA-N,?,CHEMBL234975,"",CN1C=NC=C1CN1CC(CC2=CC(=CC=C12)C#N)N(CC1CCN(CC1)C(=O)N1CCCCC1)S(=O)(=O)C1=CC=CC=N1,"InChI=1S/C32H40N8O3S/c1-36-24-34-20-29(36)23-39-22-28(18-27-17-26(19-33)8-9-30(27)39)40(44(4243)31-7-3-4-12-35-31)21-25-10-15-38(16-11-25)32(41)37-13-5-2-6-14-37/h3-47-912172024-2528H25-610-1113-161821-23H21H3",NFULUWAVYXMAQZ-UHFFFAOYSA-N,<undefined>,0,Low,-6.2218487496,2,CHEMBL,1,1
Caco-2226,CHEMBL1085218,25206069,"(4R)-3-[1-[1-(4,6-dimethylpyrimidine-5-carbonyl)-4-methylpiperidin-4-yl]piperidin-4-yl]-1-(oxan-4-yl)-4-phenylimidazolidin-2-one  ",Cc1ncnc(C)c1C(=O)N2CCC(C)(CC2)N3CCC(CC3)N4[C@@H](CN(C5CCOCC5)C4=O)c6ccccc6,"InChI=1S/C32H44N6O3/c1-23-29(24(2)34-22-33-23)30(39)35-17-13-32(3,14-18-35)36-15-9-27(10-16-36)38-28(25-7-5-4-6-8-25)21-37(31(38)40)26-11-19-41-20-12-26/h4-8,22,26-28H,9-21H2,1-3H3/t28-/m0/s1",CAXOWROVDBCIRL-NDEPHWFRSA-N,?,CHEMBL1085218,"",CC1(CCN(CC1)C(=O)C1C(C)=NC=NC=1C)N1CCC(CC1)N1C(CN(C2CCOCC2)C1=O)C1C=CC=CC=1,"InChI=1S/C32H44N6O3/c1-23-29(24(2)34-22-33-23)30(39)35-17-13-32(314-18-35)36-15-9-27(10-16-36)38-28(25-7-5-4-6-8-25)21-37(31(38)40)26-11-19-41-20-12-26/h4-82226-28H9-21H21-3H3",CAXOWROVDBCIRL-UHFFFAOYSA-N,<undefined>,0,Low,-6.2218487496,2,CHEMBL,1,1
Caco-2270,CHEMBL398057,17758656,"N-(4-bromophenyl)-4-[[[6-cyano-1-[(3-methylimidazol-4-yl)methyl]-3,4-dihydro-2H-quinolin-3-yl]-pyridin-2-ylsulfonylamino]methyl]piperidine-1-carboxamide  ",Cn1cncc1CN2CC(Cc3cc(ccc23)C#N)N(CC4CCN(CC4)C(=O)Nc5ccc(Br)cc5)S(=O)(=O)c6ccccn6,"InChI=1S/C33H35BrN8O3S/c1-39-23-36-19-30(39)22-41-21-29(17-26-16-25(18-35)5-10-31(26)41)42(46(44,45)32-4-2-3-13-37-32)20-24-11-14-40(15-12-24)33(43)38-28-8-6-27(34)7-9-28/h2-10,13,16,19,23-24,29H,11-12,14-15,17,20-22H2,1H3,(H,38,43)",OIIZGTJVDCINAR-UHFFFAOYSA-N,?,CHEMBL398057,"",CN1C=NC=C1CN1CC(CC2=CC(=CC=C12)C#N)N(CC1CCN(CC1)C(=O)NC1C=CC(Br)=CC=1)S(=O)(=O)C1=CC=CC=N1,"InChI=1S/C33H35BrN8O3S/c1-39-23-36-19-30(39)22-41-21-29(17-26-16-25(18-35)5-10-31(26)41)42(46(4445)32-4-2-3-13-37-32)20-24-11-14-40(15-12-24)33(43)38-28-8-6-27(34)7-9-28/h2-1013161923-2429H11-1214-151720-22H21H3(H3843)",OIIZGTJVDCINAR-UHFFFAOYSA-N,<undefined>,0,Low,-6.2218487496,2,CHEMBL,1,1
Caco-2231,CHEMBL1778604,54581772,"5-[[1-[(3-cyclohexyl-1-methyl-2-pyridin-2-ylindole-6-carbonyl)amino]cyclobutanecarbonyl]amino]-3-methyl-1-benzothiophene-2-carboxylic acid ",Cc1c(sc2ccc(NC(=O)C3(CCC3)NC(=O)c4ccc5c(C6CCCCC6)c(c7ccccn7)n(C)c5c4)cc12)C(=O)O,"InChI=1S/C36H36N4O4S/c1-21-26-20-24(13-15-29(26)45-32(21)34(42)43)38-35(44)36(16-8-17-36)39-33(41)23-12-14-25-28(19-23)40(2)31(27-11-6-7-18-37-27)30(25)22-9-4-3-5-10-22/h6-7,11-15,18-20,22H,3-5,8-10,16-17H2,1-2H3,(H,38,44)(H,39,41)(H,42,43)",HIVMPVHCHHHJIN-UHFFFAOYSA-N,?,CHEMBL1778604,"",CC1C2=CC(=CC=C2SC=1C(O)=O)NC(=O)C1(CCC1)NC(=O)C1=CC=C2C(=C1)N(C)C(C1=CC=CC=N1)=C2C1CCCCC1,"InChI=1S/C36H36N4O4S/c1-21-26-20-24(13-15-29(26)45-32(21)34(42)43)38-35(44)36(16-8-17-36)39-33(41)23-12-14-25-28(19-23)40(2)31(27-11-6-7-18-37-27)30(25)22-9-4-3-5-10-22/h6-711-1518-2022H3-58-1016-17H21-2H3(H3844)(H3941)(H4243)",HIVMPVHCHHHJIN-UHFFFAOYSA-N,<undefined>,0,Low,-6.2218487496,2,CHEMBL,1,1
Caco-2230,CHEMBL1778488,54581742,"(E)-3-[4-[[(3S)-3-[(3-cyclohexyl-1-methyl-2-pyridin-2-ylindole-6-carbonyl)amino]piperidine-3-carbonyl]amino]phenyl]prop-2-enoic acid ",Cn1c(c2ccccn2)c(C3CCCCC3)c4ccc(cc14)C(=O)N[C@]5(CCCNC5)C(=O)Nc6ccc(\C=C\C(=O)O)cc6,"InChI=1S/C36H39N5O4/c1-41-30-22-26(14-17-28(30)32(25-8-3-2-4-9-25)33(41)29-10-5-6-21-38-29)34(44)40-36(19-7-20-37-23-36)35(45)39-27-15-11-24(12-16-27)13-18-31(42)43/h5-6,10-18,21-22,25,37H,2-4,7-9,19-20,23H2,1H3,(H,39,45)(H,40,44)(H,42,43)/b18-13+/t36-/m0/s1",HJAAEIUJIWVGHD-ZYUWMNDKSA-N,?,CHEMBL1778488,"",CN1C(=C(C2CCCCC2)C2=CC=C(C=C12)C(=O)NC1(CNCCC1)C(=O)NC1C=CC(C=CC(O)=O)=CC=1)C1=CC=CC=N1,"InChI=1S/C36H39N5O4/c1-41-30-22-26(14-17-28(30)32(25-8-3-2-4-9-25)33(41)29-10-5-6-21-38-29)34(44)40-36(19-7-20-37-23-36)35(45)39-27-15-11-24(12-16-27)13-18-31(42)43/h5-610-1821-222537H2-47-919-2023H21H3(H3945)(H4044)(H4243)",HJAAEIUJIWVGHD-UHFFFAOYSA-N,<undefined>,0,Low,-6.2218487496,2,CHEMBL,1,1
Caco-2271,CHEMBL444253,44577893,"4-ethylsulfanyl-N-[1-[[(2R)-1-[[1-(oxan-4-ylmethyl)piperidin-4-yl]methylamino]-1-oxo-3-phenylpropan-2-yl]carbamoyl]cyclopentyl]benzamide  ",CCSc1ccc(cc1)C(=O)NC2(CCCC2)C(=O)N[C@H](Cc3ccccc3)C(=O)NCC4CCN(CC5CCOCC5)CC4,"InChI=1S/C36H50N4O4S/c1-2-45-31-12-10-30(11-13-31)33(41)39-36(18-6-7-19-36)35(43)38-32(24-27-8-4-3-5-9-27)34(42)37-25-28-14-20-40(21-15-28)26-29-16-22-44-23-17-29/h3-5,8-13,28-29,32H,2,6-7,14-26H2,1H3,(H,37,42)(H,38,43)(H,39,41)/t32-/m1/s1",VYPVPVGKTHZWSY-JGCGQSQUSA-N,?,CHEMBL444253,"",CCSC1C=CC(=CC=1)C(=O)NC1(CCCC1)C(=O)NC(CC1C=CC=CC=1)C(=O)NCC1CCN(CC2CCOCC2)CC1,"InChI=1S/C36H50N4O4S/c1-2-45-31-12-10-30(11-13-31)33(41)39-36(18-6-7-19-36)35(43)38-32(24-27-8-4-3-5-9-27)34(42)37-25-28-14-20-40(21-15-28)26-29-16-22-44-23-17-29/h3-58-1328-2932H26-714-26H21H3(H3742)(H3843)(H3941)",VYPVPVGKTHZWSY-UHFFFAOYSA-N,<undefined>,0,Low,-6.2218487496,2,CHEMBL,1,1
Caco-2258,CHEMBL3287844,90644591,"5-[(2R,4R)-2-methylpiperidin-4-yl]-1,2-oxazol-3-one  ",C[C@@H]1C[C@@H](CCN1)C2=CC(=O)NO2,"InChI=1S/C9H14N2O2/c1-6-4-7(2-3-10-6)8-5-9(12)11-13-8/h5-7,10H,2-4H2,1H3,(H,11,12)/t6-,7-/m1/s1",VYGDBUNFMFHVLJ-RNFRBKRXSA-N,?,CHEMBL3287844,"",CC1CC(CCN1)C1=CC(=O)NO1,"InChI=1S/C9H14N2O2/c1-6-4-7(2-3-10-6)8-5-9(12)11-13-8/h5-710H2-4H21H3(H1112)",VYGDBUNFMFHVLJ-UHFFFAOYSA-N,<undefined>,0,Low,-6.2218487496,2,CHEMBL,1,1
Caco-2279,CHEMBL475035,24770516,"[(2R,3S,4S,5R)-5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methyl (2R)-2-amino-3-methylbutanoate ",CC(C)[C@@H](N)C(=O)OC[C@H]1O[C@H]([C@@H](O)[C@@H]1O)n2cnc3c(N)ncnc23,"InChI=1S/C15H22N6O5/c1-6(2)8(16)15(24)25-3-7-10(22)11(23)14(26-7)21-5-20-9-12(17)18-4-19-13(9)21/h4-8,10-11,14,22-23H,3,16H2,1-2H3,(H2,17,18,19)/t7-,8-,10-,11+,14-/m1/s1",BMEANLWXFGBEDK-UDTSGEQISA-N,?,CHEMBL475035,"",CC(C)C(N)C(=O)OCC1OC(C(O)C1O)N1C=NC2=C(N)N=CN=C12,"InChI=1S/C15H22N6O5/c1-6(2)8(16)15(24)25-3-7-10(22)11(23)14(26-7)21-5-20-9-12(17)18-4-19-13(9)21/h4-810-111422-23H316H21-2H3(H2171819)",BMEANLWXFGBEDK-UHFFFAOYSA-N,<undefined>,0,Low,-6.221125528,2,CHEMBL,1,1
Caco-2280,CHEMBL2057225,57522010,"2-amino-1-[3-(3,4-difluoroanilino)-2-(4-fluorophenyl)-8,8-dimethyl-5,6-dihydroimidazo[1,2-a]pyrazin-7-yl]ethanone  ",CC1(C)N(CCn2c(Nc3ccc(F)c(F)c3)c(nc12)c4ccc(F)cc4)C(=O)CN,"InChI=1S/C22H22F3N5O/c1-22(2)21-28-19(13-3-5-14(23)6-4-13)20(27-15-7-8-16(24)17(25)11-15)29(21)9-10-30(22)18(31)12-26/h3-8,11,27H,9-10,12,26H2,1-2H3",ROGAYXJGTZEBOA-UHFFFAOYSA-N,?,CHEMBL2057225,"",CC1(C)C2=NC(=C(NC3C=C(F)C(F)=CC=3)N2CCN1C(=O)CN)C1C=CC(F)=CC=1,"InChI=1S/C22H22F3N5O/c1-22(2)21-28-19(13-3-5-14(23)6-4-13)20(27-15-7-8-16(24)17(25)11-15)29(21)9-10-30(22)18(31)12-26/h3-81127H9-101226H21-2H3",ROGAYXJGTZEBOA-UHFFFAOYSA-N,<undefined>,0,Low,-6.214670165,2,CHEMBL,1,1
Caco-155,?,?,"",OC1C=C(O)C=CC=1C1OC2C=C(O)C=C(O)C=2C(=O)C=1O,"InChI=1S/C15H10O7/c16-6-1-2-8(9(18)3-6)15-14(21)13(20)12-10(19)4-7(17)5-11(12)22-15/h1-5,16-19,21H",YXOLAZRVSSWPPT-UHFFFAOYSA-N,DTXSID1022398,480-16-0,"morin",OC1C=C(O)C=CC=1C1OC2C=C(O)C=C(O)C=2C(=O)C1=O,"InChI=1S/C15H10O7/c16-6-1-2-8(9(18)3-6)15-14(21)13(20)12-10(19)4-7(17)5-11(12)22-15/h1-5,15-19H",JUVPWBCCVAWDJF-UHFFFAOYSA-N,<undefined>,0,High,-6.20940205,2,Wang,1,1
Caco-2284,CHEMBL224682,44422226,"6-chloro-7-(3-fluoroanilino)isoquinoline-5,8-dione  ",Fc1cccc(NC2=C(Cl)C(=O)c3ccncc3C2=O)c1,"InChI=1S/C15H8ClFN2O2/c16-12-13(19-9-3-1-2-8(17)6-9)15(21)11-7-18-5-4-10(11)14(12)20/h1-7,19H",DAAPVSWVGCLXCW-UHFFFAOYSA-N,?,CHEMBL224682,"",O=C1C(Cl)C(=NC2C=C(F)C=CC=2)C(=O)C2C=NC=CC1=2,"InChI=1S/C15H8ClFN2O2/c16-12-13(19-9-3-1-2-8(17)6-9)15(21)11-7-18-5-4-10(11)14(12)20/h1-712H",HVIXGMXRGOFRMI-UHFFFAOYSA-N,<undefined>,0,Low,-6.2076083105,2,CHEMBL,1,1
Caco-2286,CHEMBL3786887,127031579,"(1R,2S,5S)-N-[[5-chloro-2-(tetrazol-1-yl)phenyl]methyl]-3-[(2R)-2-hydroxy-3-pyridin-2-ylpropanoyl]-3-azabicyclo[3.1.0]hexane-2-carboxamide  ",O[C@H](Cc1ccccn1)C(=O)N2C[C@H]3C[C@H]3[C@H]2C(=O)NCc4cc(Cl)ccc4n5cnnn5,"InChI=1S/C22H22ClN7O3/c23-15-4-5-18(30-12-26-27-28-30)13(7-15)10-25-21(32)20-17-8-14(17)11-29(20)22(33)19(31)9-16-3-1-2-6-24-16/h1-7,12,14,17,19-20,31H,8-11H2,(H,25,32)/t14-,17-,19-,20+/m1/s1",MUJZWHPYFKXNPL-JRJVTICQSA-N,?,CHEMBL3786887,"",OC(CC1=CC=CC=N1)C(=O)N1CC2CC2C1C(=O)NCC1=CC(Cl)=CC=C1N1C=NN=N1,"InChI=1S/C22H22ClN7O3/c23-15-4-5-18(30-12-26-27-28-30)13(7-15)10-25-21(32)20-17-8-14(17)11-29(20)22(33)19(31)9-16-3-1-2-6-24-16/h1-712141719-2031H8-11H2(H2532)",MUJZWHPYFKXNPL-UHFFFAOYSA-N,<undefined>,0,Low,-6.2076083105,2,CHEMBL,1,1
Caco-2287,CHEMBL3400449,59272040,"cyclohexylmethyl N-[(3S,4S)-4-[[[4-methoxy-3-(3-methoxypropoxy)benzoyl]-propan-2-ylamino]methyl]pyrrolidin-3-yl]carbamate ",COCCCOc1cc(ccc1OC)C(=O)N(C[C@@H]2CNC[C@H]2NC(=O)OCC3CCCCC3)C(C)C,"InChI=1S/C28H45N3O6/c1-20(2)31(27(32)22-11-12-25(35-4)26(15-22)36-14-8-13-34-3)18-23-16-29-17-24(23)30-28(33)37-19-21-9-6-5-7-10-21/h11-12,15,20-21,23-24,29H,5-10,13-14,16-19H2,1-4H3,(H,30,33)/t23-,24+/m0/s1",HLXHCRZAVCFDIS-BJKOFHAPSA-N,?,CHEMBL3400449,"",CC(C)N(CC1CNCC1NC(=O)OCC1CCCCC1)C(=O)C1=CC=C(OC)C(=C1)OCCCOC,"InChI=1S/C28H45N3O6/c1-20(2)31(27(32)22-11-12-25(35-4)26(15-22)36-14-8-13-34-3)18-23-16-29-17-24(23)30-28(33)37-19-21-9-6-5-7-10-21/h11-121520-2123-2429H5-1013-1416-19H21-4H3(H3033)",HLXHCRZAVCFDIS-UHFFFAOYSA-N,<undefined>,0,Low,-6.2006594505,2,CHEMBL,1,1
Caco-2288,CHEMBL3425634,118736514,"(3R,6S,12R,15S,18S)-6-benzyl-15-[(4-hydroxyphenyl)methyl]-10,12,13-trimethyl-3-(2-methylpropyl)-1,4,7,10,13,16-hexazabicyclo[16.3.0]henicosane-2,5,8,11,14,17-hexone  ",CC(C)C[C@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)CN(C)C(=O)[C@@H](C)N(C)C(=O)[C@H](Cc3ccc(O)cc3)NC(=O)[C@@H]4CCCN4C1=O,"InChI=1S/C36H48N6O7/c1-22(2)18-28-36(49)42-17-9-12-30(42)33(46)39-29(20-25-13-15-26(43)16-14-25)35(48)41(5)23(3)34(47)40(4)21-31(44)37-27(32(45)38-28)19-24-10-7-6-8-11-24/h6-8,10-11,13-16,22-23,27-30,43H,9,12,17-21H2,1-5H3,(H,37,44)(H,38,45)(H,39,46)/t23-,27+,28-,29+,30+/m1/s1",DFRVAKSEJXEWTD-CNSBPHOCSA-N,?,CHEMBL3425634,"",CC(C)CC1NC(=O)C(CC2=CC=CC=C2)NC(=O)CN(C)C(=O)C(C)N(C)C(=O)C(CC2=CC=C(O)C=C2)NC(=O)C2CCCN2C1=O,"InChI=1S/C36H48N6O7/c1-22(2)18-28-36(49)42-17-9-12-30(42)33(46)39-29(20-25-13-15-26(43)16-14-25)35(48)41(5)23(3)34(47)40(4)21-31(44)37-27(32(45)38-28)19-24-10-7-6-8-11-24/h6-810-1113-1622-2327-3043H91217-21H21-5H3(H3744)(H3845)(H3946)",DFRVAKSEJXEWTD-UHFFFAOYSA-N,<undefined>,0,Low,-6.2006594505,2,CHEMBL,1,1
Caco-788,?,?,"",OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)C1C(O)=C2C(=O)C=C(OC2=CC=1O)C1C=CC(O)=CC=1,"InChI=1S/C21H20O10/c22-7-14-17(26)19(28)20(29)21(31-14)16-11(25)6-13-15(18(16)27)10(24)5-12(30-13)8-1-3-9(23)4-2-8/h1-6,14,17,19-23,25-29H,7H2/t14-,17-,19+,20-,21+/m1/s1",MYXNWGACZJSMBT-VJXVFPJBSA-N,DTXSID60952152,38953-85-4,"6-c-beta-d-glucopyranosylapigenin",OCC1OC(C(O)C(O)C1O)C1C(O)=C2C(=O)C=C(OC2=CC=1O)C1C=CC(O)=CC=1,"InChI=1S/C21H20O10/c22-7-14-17(26)19(28)20(29)21(31-14)16-11(25)6-13-15(18(16)27)10(24)5-12(30-13)8-1-3-9(23)4-2-8/h1-6,14,17,19-23,25-29H,7H2",MYXNWGACZJSMBT-UHFFFAOYSA-N,<undefined>,0,High,-6.2003298,2,Wang,1,1
Caco-2290,CHEMBL2022463,49785103,"2-[[2-[(3R)-3-aminopiperidin-1-yl]-4-oxo-7H-pyrrolo[2,3-d]pyrimidin-3-yl]methyl]benzonitrile  ",N[C@@H]1CCCN(C1)C2=Nc3[nH]ccc3C(=O)N2Cc4ccccc4C#N,"InChI=1S/C19H20N6O/c20-10-13-4-1-2-5-14(13)11-25-18(26)16-7-8-22-17(16)23-19(25)24-9-3-6-15(21)12-24/h1-2,4-5,7-8,15,22H,3,6,9,11-12,21H2/t15-/m1/s1",IKBHLSXOWMBCEJ-OAHLLOKOSA-N,?,CHEMBL2022463,"",NC1CN(CCC1)C1=NC2NC=CC=2C(=O)N1CC1=CC=CC=C1C#N,"InChI=1S/C19H20N6O/c20-10-13-4-1-2-5-14(13)11-25-18(26)16-7-8-22-17(16)23-19(25)24-9-3-6-15(21)12-24/h1-24-57-81522H36911-1221H2",IKBHLSXOWMBCEJ-UHFFFAOYSA-N,<undefined>,0,Low,-6.193820026,2,CHEMBL,1,1
